967,	-0.342661,	0.000000
968,	-0.336890,	0.000000
969,	-0.331106,	0.000000
970,	-0.325310,	0.000000
971,	-0.319502,	0.000000
972,	-0.313682,	0.000000
973,	-0.307850,	0.000000
974,	-0.302006,	0.000000
975,	-0.296151,	0.000000
976,	-0.290285,	0.000000
977,	-0.284408,	0.000000
978,	-0.278520,	0.000000
979,	-0.272621,	0.000000
980,	-0.266713,	0.000000
981,	-0.260794,	0.000000
982,	-0.254866,	0.000000
983,	-0.248928,	0.000000
984,	-0.242980,	0.000000
985,	-0.237024,	0.000000
986,	-0.231058,	0.000000
987,	-0.225084,	0.000000
988,	-0.219101,	0.000000
989,	-0.213110,	0.000000
990,	-0.207111,	0.000000
991,	-0.201105,	0.000000
992,	-0.195090,	0.000000
993,	-0.189069,	0.000000
994,	-0.183040,	0.000000
995,	-0.177004,	0.000000
996,	-0.170962,	0.000000
997,	-0.164913,	0.000000
998,	-0.158858,	0.000000
999,	-0.152797,	0.000000
1000,	-0.146730,	0.000000
1001,	-0.140658,	0.000000
1002,	-0.134581,	0.000000
1003,	-0.128498,	0.000000
1004,	-0.122411,	0.000000
1005,	-0.116319,	0.000000
1006,	-0.110222,	0.000000
1007,	-0.104122,	0.000000
1008,	-0.098017,	0.000000
1009,	-0.091909,	0.000000
1010,	-0.085797,	0.000000
1011,	-0.079682,	0.000000
1012,	-0.073565,	0.000000
1013,	-0.067444,	0.000000
1014,	-0.061321,	0.000000
1015,	-0.055195,	0.000000
1016,	-0.049068,	0.000000
1017,	-0.042938,	0.000000
1018,	-0.036807,	0.000000
1019,	-0.030675,	0.000000
1020,	-0.024541,	0.000000
1021,	-0.018407,	0.000000
1022,	-0.012272,	0.000000
1023,	-0.006136,	0.000000
